istat_code,municipality,sea_coast_km,lake_coast_km,protected_areas_sqkm,museums,architectural_features,sports_facilities,nature_based,theme_parks,nightlife,public_transport_points,airport_straight_km
96049,Pralungo,0.0,0.0,0.009,0,0,2,0,0,0,2,53.06
96050,Pray,0.0,0.0,0.0,4,0,7,1,0,0,7,40.581
96053,Ronco Biellese,0.0,0.0,0.383,1,1,5,1,0,1,0,49.547
96054,Roppolo,0.0,0.0,0.012,0,15,5,1,0,0,4,41.191
96055,Rosazza,0.0,0.0,0.0,1,20,4,5,0,0,3,46.73
96056,Sagliano Micca,0.0,1.199,0.194,0,0,3,16,0,0,0,49.359
96057,Sala Biellese,0.0,0.471,3.605,1,0,0,12,0,1,0,41.982
96058,Salussola,0.0,0.375,0.315,1,1,4,3,0,0,2,47.314
96059,Sandigliano,0.0,0.0,0.0,0,2,7,0,0,0,16,48.129
96063,Sordevolo,0.0,0.0,4.429,2,0,2,15,0,1,0,47.936
96064,Sostegno,0.0,0.0,0.0,1,0,3,6,0,0,4,34.681
96065,Strona,0.0,0.0,0.0,0,1,3,4,0,0,0,43.185
96066,Tavigliano,0.0,0.0,1.469,0,0,0,13,0,0,0,52.616
96067,Ternengo,0.0,0.0,0.0,0,3,2,0,0,0,0,47.784
96068,Tollegno,0.0,0.0,0.0,0,0,3,1,0,0,3,53.207
96069,Torrazzo,0.0,0.178,4.389,0,0,4,8,0,0,0,40.543
96071,Valdengo,0.0,0.0,0.078,0,0,19,1,0,3,2,46.416
96072,Vallanzengo,0.0,0.226,2.449,0,0,14,1,0,0,0,49.021
96074,Valle San Nicolao,0.0,0.0,0.0,0,0,3,4,0,0,0,50.5
96075,Veglio,0.0,0.0,1.952,0,0,2,8,1,0,2,49.496
96076,Verrone,0.0,0.0,1.057,1,1,9,0,0,0,1,49.296
96077,Vigliano Biellese,0.0,0.0,0.003,0,2,13,1,0,5,6,48.503
96078,Villa del Bosco,0.0,0.0,0.0,0,3,2,0,0,0,2,34.052
96079,Villanova Biellese,0.0,0.0,0.384,0,0,0,0,0,0,1,44.707
96080,Viverone,0.0,9.782,5.713,0,5,32,10,1,4,5,39.355
96081,Zimone,0.0,0.0,0.626,1,0,2,3,0,0,2,41.315
96082,Zubiena,0.0,0.0,7.937,1,0,2,7,0,0,0,42.573
96083,Zumaglia,0.0,0.0,0.06,0,0,1,0,0,0,0,50.024
96085,Lessona,0.0,0.0,0.0,0,0,19,2,0,0,0,40.681
96086,Campiglia Cervo,0.0,0.0,0.331,0,4,4,27,0,0,0,50.064
96087,Quaregna Cerreto,0.0,0.0,0.0,0,2,14,5,0,2,0,44.318
96088,Valdilana,0.0,0.264,12.532,2,58,62,48,0,7,7,46.794
97001,Abbadia Lariana,0.0,6.195,10.509,2,3,13,12,0,2,18,36.243
97002,Airuno,0.0,0.0,0.722,0,0,5,4,0,0,5,23.35
97003,Annone di Brianza,0.0,8.322,0.0,0,2,20,2,0,0,5,32.015
97004,Ballabio,0.0,0.0,5.326,0,1,13,13,0,4,18,33.306
97005,Barzago,0.0,0.0,1.044,0,1,6,0,0,0,0,30.971
97006,Barzanò,0.0,0.0,1.016,0,2,32,0,0,0,3,30.739
97007,Barzio,0.0,0.0,0.258,2,8,85,29,0,3,10,34.494
97008,Bellano,0.0,5.071,0.243,3,13,21,21,0,2,45,50.315
97009,Bosisio Parini,0.0,3.827,2.534,0,1,15,0,0,2,1,34.374
97010,Brivio,0.0,1.029,3.907,0,1,6,1,0,2,9,21.944
97011,Bulciago,0.0,0.0,0.171,1,1,5,0,0,0,1,33.113
97012,Calco,0.0,0.0,1.424,0,0,30,0,0,0,6,22.008
97013,Calolziocorte,0.0,2.18,1.172,0,3,24,2,0,1,36,23.905
97014,Carenno,0.0,0.0,0.0,0,0,11,7,0,0,0,22.485
97015,Casargo,0.0,0.0,0.0,0,3,8,20,0,1,4,46.694
97016,Casatenovo,0.0,0.0,0.957,0,1,42,0,0,4,2,26.775
97017,Cassago Brianza,0.0,0.0,1.418,0,1,7,0,0,1,9,32.553
97018,Cassina Valsassina,0.0,0.0,0.0,0,7,2,3,0,0,4,31.239
97019,Castello di Brianza,0.0,0.0,0.0,0,0,4,0,0,0,1,28.729
97020,Cernusco Lombardone,0.0,0.0,0.0,0,1,24,2,0,1,13,23.838
97021,Cesana Brianza,0.0,0.653,0.613,0,1,6,1,0,0,6,35.049
97022,Civate,0.0,11.44,0.0,1,4,13,9,1,4,2,33.314
97023,Colico,0.0,13.895,0.001,1,11,132,32,1,3,27,56.276
97024,Colle Brianza,0.0,0.0,0.0,0,4,10,6,0,1,3,26.83
97025,Cortenova,0.0,0.0,10.271,0,1,7,6,0,0,12,43.282
97026,Costa Masnaga,0.0,0.0,3.427,0,0,10,0,0,2,3,35.105
97027,Crandola Valsassina,0.0,0.0,0.0,0,0,1,5,0,1,1,44.061
97028,Cremella,0.0,0.0,0.728,0,1,7,0,0,0,2,31.614
97029,Cremeno,0.0,0.0,0.0,0,2,21,3,0,2,9,32.252
97030,Dervio,0.0,6.561,0.0,0,2,22,7,0,0,12,53.442
97031,Dolzago,0.0,0.0,0.0,0,1,8,0,0,3,0,29.623
97032,Dorio,0.0,3.993,0.0,0,0,5,7,0,0,4,55.13
97033,Ello,0.0,0.0,0.0,0,1,13,1,0,0,0,28.782
97034,Erve,0.0,0.0,0.0,0,1,4,5,0,0,0,25.174
97035,Esino Lario,0.0,0.0,26.095,2,3,9,12,0,1,5,44.011
97036,Galbiate,0.0,5.288,3.23,4,9,34,12,0,6,31,29.391
97037,Garbagnate Monastero,0.0,0.0,0.0,0,0,12,0,0,0,0,32.413
97038,Garlate,0.0,0.0,1.796,1,0,16,0,0,3,8,27.649
97039,Imbersago,0.0,0.0,1.968,0,3,12,0,0,0,2,20.088
97040,Introbio,0.0,0.605,0.356,0,6,7,22,0,2,6,39.687
97042,Lecco,0.0,4.367,12.547,6,15,114,106,0,30,121,29.524
97043,Lierna,0.0,3.786,6.681,0,2,36,1,0,0,4,43.343
97044,Lomagna,0.0,0.0,0.023,0,1,14,0,0,0,4,25.666
97045,Malgrate,0.0,1.695,0.246,0,0,19,0,0,2,1,31.471
97046,Mandello del Lario,0.0,10.668,49.607,4,5,37,41,0,1,78,38.948
97047,Margno,0.0,0.0,0.0,1,0,16,2,0,2,3,45.948
97048,Merate,0.0,3.148,0.217,1,26,78,0,1,2,21,22.105
97049,Missaglia,0.0,0.0,0.833,1,5,30,8,0,3,22,27.671
97050,Moggio,0.0,0.0,0.006,1,11,20,25,0,4,4,30.598
97051,Molteno,0.0,0.0,0.0,0,0,19,0,0,3,4,33.101
97052,Monte Marenzo,0.0,0.0,0.289,0,0,11,0,0,2,8,21.743
97053,Montevecchia,0.0,0.0,0.737,0,17,19,7,0,0,4,25.604
97054,Monticello Brianza,0.0,0.0,2.047,0,1,35,0,0,1,10,30.045
97055,Morterone,0.0,0.0,0.0,1,13,2,12,0,0,0,28.446
97056,Nibionno,0.0,0.0,1.38,0,1,15,0,0,2,0,33.924
97057,Oggiono,0.0,4.9,0.0,0,0,33,2,1,1,20,30.436
97058,Olgiate Molgora,0.0,0.0,0.0,0,3,29,3,0,0,6,24.148
97059,Olginate,0.0,2.254,1.747,0,2,12,0,0,4,9,25.559
97060,Oliveto Lario,0.0,9.414,0.0,0,0,13,6,0,2,11,42.849
97061,Osnago,0.0,0.0,0.008,0,0,11,1,0,2,5,24.27
97062,Paderno d'Adda,0.0,0.0,1.229,0,1,21,0,0,2,5,19.2
97063,Pagnona,0.0,0.0,0.021,0,1,1,10,0,0,1,49.854
97064,Parlasco,0.0,0.0,2.068,0,1,2,0,0,0,0,46.568
97065,Pasturo,0.0,0.0,32.186,1,5,4,12,0,2,12,36.869
97067,Perledo,0.0,2.723,5.624,0,6,8,2,0,1,18,49.331
97068,Pescate,0.0,0.0,0.974,0,0,5,1,0,0,9,29.238
97069,Premana,0.0,0.653,0.192,1,2,2,32,0,1,6,45.922
97070,Primaluna,0.0,0.0,5.917,1,4,13,7,0,0,9,40.736
97071,Robbiate,0.0,0.0,1.282,0,1,22,0,0,3,2,20.518
97072,Rogeno,0.0,1.693,2.912,0,2,22,0,0,3,2,35.43
97074,Santa Maria Hoè,0.0,0.0,0.0,0,1,18,6,0,0,0,25.994
97075,Sirone,0.0,0.0,0.0,0,0,5,0,0,0,0,31.227
97076,Sirtori,0.0,0.0,0.652,1,1,63,0,0,1,1,29.126
97077,Sueglio,0.0,0.0,0.0,1,2,2,7,0,0,7,54.073
97078,Suello,0.0,2.074,0.0,1,0,7,0,0,1,2,33.829
97079,Taceno,0.0,0.0,0.673,0,0,6,1,0,1,5,46.028
97082,Valgreghentino,0.0,0.0,0.003,0,2,11,4,0,2,3,25.228
97083,Valmadrera,0.0,2.966,1.512,1,1,19,8,0,0,3,33.46
97084,Varenna,0.0,6.734,5.752,3,8,11,2,0,1,4,47.239
97086,Vercurago,0.0,0.176,0.703,0,1,17,0,0,2,5,25.952
97090,Viganò,0.0,0.0,0.006,0,0,12,0,0,0,1,29.415
97091,Verderio,0.0,0.0,1.745,0,1,40,1,0,1,13,20.317
97092,La Valletta Brianza,0.0,0.0,0.857,0,2,25,7,0,3,4,26.722
97093,Valvarrone,0.0,0.0,0.0,2,2,10,12,0,0,12,52.168
98001,Abbadia Cerreto,0.0,0.0,6.03,1,0,3,1,0,0,1,29.049
98002,Bertonico,0.0,0.0,15.507,0,1,6,3,0,0,5,38.401
98003,Boffalora d'Adda,0.0,0.0,7.126,0,2,2,2,0,1,3,19.379
98004,Borghetto Lodigiano,0.0,0.0,1.27,1,4,21,1,0,0,10,31.424
98005,Borgo San Giovanni,0.0,0.0,0.285,0,0,6,1,0,0,0,22.21
98006,Brembio,0.0,0.0,2.582,0,0,7,1,0,0,4,34.635
98008,Casaletto Lodigiano,0.0,0.0,0.112,0,0,10,0,0,1,7,17.444
98009,Casalmaiocco,0.0,0.0,0.773,0,0,7,0,0,0,13,12.374
98010,Casalpusterlengo,0.0,0.0,1.682,0,4,47,1,1,9,9,39.57
98011,Caselle Landi,0.0,0.0,0.0,0,2,23,0,0,0,11,48.92
98012,Caselle Lurani,0.0,0.0,0.0,0,1,8,1,0,2,11,20.359
98013,Castelnuovo Bocca d'Adda,0.0,0.0,4.183,0,4,7,0,0,0,11,46.021
98014,Castiglione d'Adda,0.0,0.0,10.441,0,1,21,2,0,1,3,41.793
98015,Castiraga Vidardo,0.0,0.0,0.0,0,1,7,0,0,1,1,22.46
98017,Cavenago d'Adda,0.0,0.0,9.595,2,4,24,0,0,1,7,31.067
98018,Cervignano d'Adda,0.0,0.0,0.175,0,0,6,0,0,0,0,14.603
98019,Codogno,0.0,0.0,0.1,2,1,46,1,0,14,11,45.285
98020,Comazzo,0.0,0.0,12.482,0,2,3,0,0,0,12,14.282
98021,Cornegliano Laudense,0.0,0.0,0.0,0,1,20,0,1,0,6,24.025
98022,Corno Giovine,0.0,0.0,0.0,0,0,9,0,0,1,1,52.117
98023,Cornovecchio,0.0,0.301,5.157,0,1,1,0,0,0,2,51.357
98024,Corte Palasio,0.0,0.0,12.487,0,2,11,1,0,0,4,27.556
98025,Crespiatica,0.0,0.0,1.47,0,1,4,1,0,1,8,26.194
98026,Fombio,0.0,0.0,0.286,0,3,16,1,0,2,3,47.604
98027,Galgagnano,0.0,0.0,4.428,0,0,2,1,0,1,2,17.331
98028,Graffignana,0.0,0.0,0.037,0,1,9,0,0,0,12,29.542
98029,Guardamiglio,0.0,0.0,1.029,0,0,13,1,0,2,1,48.487
98030,Livraga,0.0,0.0,0.0,1,1,8,0,0,0,4,35.695
98031,Lodi,0.0,0.0,13.306,12,38,166,2,0,7,177,23.234
98032,Lodi Vecchio,0.0,0.0,0.51,2,1,19,3,0,2,4,19.527
98033,Maccastorna,0.0,0.0,5.392,0,1,0,0,0,0,2,48.821
98034,Mairago,0.0,2.418,0.804,1,0,5,1,0,0,3,32.614
98035,Maleo,0.0,1.398,8.12,0,3,9,0,0,0,10,49.761
98036,Marudo,0.0,0.0,0.0,0,0,6,1,0,0,0,22.518
98037,Massalengo,0.0,0.0,0.001,1,2,12,0,0,0,15,26.639
98038,Meleti,0.0,0.0,3.096,0,2,2,1,0,0,8,50.077
98039,Merlino,0.0,0.0,8.444,0,2,12,2,0,2,7,13.757
98040,Montanaso Lombardo,0.0,0.0,5.163,2,0,15,1,0,0,11,19.139
98041,Mulazzano,0.0,0.0,2.119,0,1,10,2,0,0,15,13.214
98042,Orio Litta,0.0,0.0,0.0,1,1,13,0,0,3,5,38.975
98043,Ospedaletto Lodigiano,0.0,0.0,0.0,0,1,6,3,0,0,7,39.098
98044,Ossago Lodigiano,0.0,0.0,0.215,0,0,7,2,0,0,0,30.514
98045,Pieve Fissiraga,0.0,0.0,2.097,0,0,14,1,0,0,7,24.336
98046,Salerano sul Lambro,0.0,0.0,0.0,1,1,1,1,0,0,2,19.361
98047,San Fiorano,0.0,0.0,0.0,0,1,8,1,0,0,1,49.003
98048,San Martino in Strada,0.0,0.0,1.383,0,1,19,0,0,0,7,27.952
98049,San Rocco al Porto,0.0,0.0,0.301,0,1,13,1,0,0,4,52.145
98050,Sant'Angelo Lodigiano,0.0,0.0,0.0,3,1,28,1,0,1,10,25.95
98051,Santo Stefano Lodigiano,0.0,0.0,0.0,1,0,13,1,0,1,10,51.687
98052,Secugnago,0.0,0.0,0.0,0,0,3,0,0,0,2,34.727
98053,Senna Lodigiana,0.0,0.0,1.907,0,1,13,0,0,1,0,42.86
98054,Somaglia,0.0,0.0,5.062,1,1,17,2,0,2,3,44.014
98055,Sordio,0.0,0.0,0.005,0,0,8,0,0,0,5,14.111
98056,Tavazzano con Villavesco,0.0,0.0,3.31,0,0,10,1,0,0,15,16.411
98057,Terranova dei Passerini,0.0,0.0,0.163,0,0,5,1,0,0,1,41.283
98058,Turano Lodigiano,0.0,0.519,8.805,0,1,7,0,0,0,7,35.191
98059,Valera Fratta,0.0,0.0,0.0,0,0,3,0,0,0,0,21.582
98060,Villanova del Sillaro,0.0,0.0,3.055,0,1,5,0,0,0,15,27.601
98061,Zelo Buon Persico,0.0,0.0,11.874,0,0,14,1,1,0,15,14.23
98062,Castelgerundo,0.0,0.0,11.294,1,1,12,2,0,2,0,45.535
99001,Bellaria-Igea Marina,7.204,0.988,0.0,4,25,107,3,3,28,32,17.163
99002,Cattolica,2.776,0.0,0.041,1,1,55,2,0,11,14,12.034
99003,Coriano,0.0,0.241,0.0,1,2,27,2,0,7,20,6.71
99004,Gemmano,0.0,0.0,2.798,0,0,3,6,0,1,0,14.508
99005,Misano Adriatico,6.018,0.0,0.029,0,1,38,2,3,11,17,7.968
99006,Mondaino,0.0,0.0,0.062,3,2,5,2,0,0,1,19.691
99008,Montefiore Conca,0.0,0.0,0.0,0,2,3,5,0,1,1,15.29
99009,Montegridolfo,0.0,0.0,0.0,1,0,4,0,0,1,1,18.692
99011,Morciano di Romagna,0.0,0.0,0.0,0,1,8,1,0,0,1,12.25
99013,Riccione,6.289,0.0,0.0,3,11,171,3,7,42,170,3.768
99014,Rimini,17.108,1.833,0.43,9,20,295,13,5,91,518,6.767
99015,Saludecio,0.0,0.0,0.0,1,2,5,1,0,0,0,15.874
99016,San Clemente,0.0,0.0,0.0,0,1,7,1,0,2,6,9.925
99017,San Giovanni in Marignano,0.0,0.0,0.0,2,2,15,1,0,3,0,12.152
99018,Santarcangelo di Romagna,0.0,1.094,0.0,5,3,42,6,0,8,98,14.535
99020,Verucchio,0.0,3.416,0.0,1,6,46,6,0,4,45,15.18
99021,Casteldelci,0.0,0.0,0.0,1,0,5,5,0,0,0,45.629
99022,Maiolo,0.0,0.038,0.0,0,1,0,4,0,0,1,28.439
99023,Novafeltria,0.0,0.068,0.0,2,2,11,8,1,4,13,29.864
99024,Pennabilli,0.0,0.0,0.142,4,1,15,19,0,4,0,35.93
99025,San Leo,0.0,0.0,0.0,2,3,14,5,0,2,11,22.237
99026,Sant'Agata Feltria,0.0,0.0,0.0,1,3,11,5,0,0,4,37.68
99027,Talamello,0.0,0.423,0.0,1,0,3,0,0,2,5,29.138
99028,Poggio Torriana,0.0,1.3,0.0,1,2,10,4,0,0,28,18.119
99029,Montescudo-Monte Colombo,0.0,0.0,0.0,2,3,11,0,0,2,0,11.516
99030,Montecopiolo,0.0,0.0,0.0,0,1,5,15,0,3,7,28.112
99031,Sassofeltrio,0.0,0.243,0.0,0,0,11,2,0,0,0,17.797
100001,Cantagallo,0.0,0.0,28.686,1,6,17,50,0,1,70,25.352
100002,Carmignano,0.0,1.358,8.973,3,28,50,10,0,4,104,14.842
100003,Montemurlo,0.0,0.0,21.275,0,24,26,8,0,2,103,18.354
100004,Poggio a Caiano,0.0,0.0,1.085,2,7,9,2,0,3,40,12.718
100005,Prato,0.0,0.0,29.991,13,75,252,23,0,66,747,12.14
100006,Vaiano,0.0,0.0,21.861,2,10,43,8,0,4,87,16.859
100007,Vernio,0.0,0.225,3.785,1,7,20,16,0,3,101,28.937
101001,Belvedere di Spinello,0.0,0.0,0.0,0,0,5,0,0,0,0,27.536
101002,Caccuri,0.0,0.0,0.0,0,1,4,0,0,0,2,33.712
101003,Carfizzi,0.0,0.0,0.0,0,0,5,0,0,0,0,37.227
101004,Casabona,0.0,0.0,0.0,0,0,9,0,0,0,0,29.742
101005,Castelsilano,0.0,0.0,0.0,3,0,1,0,0,0,0,36.668
101006,Cerenzia,0.0,0.0,0.0,1,0,4,0,0,0,0,36.382
101007,Cirò,4.58,0.0,0.64,1,4,2,1,0,0,0,43.302
101008,Cirò Marina,17.377,0.0,0.004,1,1,24,2,0,9,4,41.179
101009,Cotronei,0.0,9.183,0.0,2,0,35,7,0,1,0,37.028
101010,Crotone,45.664,0.172,0.0,6,84,123,6,1,58,109,10.703
101011,Crucoli,5.527,0.0,0.0,1,1,10,0,0,1,4,48.906
101012,Cutro,8.32,0.0,0.0,0,5,35,0,0,3,5,8.449
101013,Isola di Capo Rizzuto,40.086,1.162,0.0,1,8,90,11,0,32,5,4.27
101014,Melissa,4.204,0.0,0.0,1,0,8,0,0,2,3,34.475
101015,Mesoraca,0.0,0.0,0.062,0,0,7,1,0,0,0,24.823
101016,Pallagorio,0.0,0.0,0.0,1,1,2,0,0,0,0,38.284
101017,Petilia Policastro,0.0,0.0,0.902,0,0,16,1,1,0,1,29.241
101018,Roccabernarda,0.0,0.206,0.0,0,0,2,0,0,1,0,20.55
101019,Rocca di Neto,0.0,0.0,0.0,1,2,2,2,0,1,0,22.334
101020,San Mauro Marchesato,0.0,0.0,0.0,0,0,2,0,0,0,0,16.366
101021,San Nicola dell'Alto,0.0,0.0,0.0,1,0,1,0,0,0,0,32.69
101022,Santa Severina,0.0,0.0,0.0,3,4,8,0,0,2,1,22.906
101023,Savelli,0.0,0.0,0.0,0,1,3,1,0,2,0,46.092
101024,Scandale,0.0,0.0,0.0,0,0,5,0,0,2,0,16.469
101025,Strongoli,11.188,0.0,0.0,0,3,11,0,0,2,4,27.29
101026,Umbriatico,0.0,0.0,0.0,0,0,0,0,0,0,0,42.315
101027,Verzino,0.0,0.0,0.0,0,1,4,0,0,0,0,40.215
102001,Acquaro,0.0,0.0,6.327,0,0,4,3,0,0,0,41.655
102002,Arena,0.0,0.0,17.768,0,2,1,3,0,0,0,41.261
102003,Briatico,6.74,0.0,0.0,0,4,44,0,0,1,9,30.072
102004,Brognaturo,0.0,0.0,17.79,0,1,5,0,0,1,0,37.703
102005,Capistrano,0.0,0.0,0.0,1,0,2,1,0,0,0,23.746
102006,Cessaniti,0.0,0.0,0.0,0,0,5,0,0,0,1,31.527
102007,Dasà,0.0,0.0,0.0,0,0,3,0,0,0,0,38.489
102008,Dinami,0.0,0.0,0.015,0,0,6,0,0,4,0,41.203
102009,Drapia,0.0,0.0,0.0,0,2,44,0,0,4,2,40.99
102010,Fabrizia,0.0,0.0,11.108,0,1,3,5,0,0,0,48.133
102011,Filadelfia,0.0,0.0,0.0,0,0,8,0,0,0,1,14.131
102012,Filandari,0.0,0.0,0.0,0,1,8,0,0,0,0,37.241
102013,Filogaso,0.0,0.0,0.0,0,2,6,0,0,0,0,25.038
102014,Francavilla Angitola,0.0,0.0,0.664,1,0,8,0,0,2,5,14.158
102015,Francica,0.0,0.0,0.0,0,0,3,0,0,1,0,33.995
102016,Gerocarne,0.0,0.0,7.795,0,0,5,0,0,4,0,35.861
102017,Ionadi,0.0,0.0,0.0,0,0,5,0,0,0,0,34.007
102018,Joppolo,6.9,0.0,0.0,0,2,35,1,0,0,7,46.277
102019,Limbadi,0.0,0.0,0.0,0,1,9,0,0,3,1,44.836
102020,Maierato,0.0,7.479,5.359,1,2,15,1,0,1,2,20.458
102021,Mileto,0.0,0.0,0.0,1,2,7,0,0,0,5,38.849
102022,Mongiana,0.0,0.0,8.091,2,8,2,1,0,0,0,45.261
102023,Monterosso Calabro,0.0,3.597,1.601,1,0,1,0,0,1,0,20.666
102024,Nardodipace,0.0,0.0,0.279,1,1,4,0,0,0,2,51.026
102025,Nicotera,7.341,0.0,0.0,2,7,34,3,0,3,3,47.715
102026,Parghelia,5.561,0.0,0.0,1,1,68,0,0,6,5,36.939
102027,Pizzo,13.357,0.0,0.586,1,7,118,0,0,9,15,17.446
102028,Pizzoni,0.0,0.0,3.024,0,0,4,0,0,0,0,31.783
102029,Polia,0.0,0.0,0.028,1,1,2,0,0,3,0,18.662
102030,Ricadi,12.284,0.042,0.0,6,8,260,8,0,18,26,45.353
102031,Rombiolo,0.0,0.0,0.0,0,1,8,0,0,0,2,40.21
102032,San Calogero,0.0,0.0,0.0,0,1,4,0,0,3,1,43.892
102033,San Costantino Calabro,0.0,0.0,0.0,0,0,4,0,0,0,0,34.019
102034,San Gregorio d'Ippona,0.0,0.0,0.0,0,1,1,0,0,0,1,31.463
102035,San Nicola da Crissa,0.0,0.0,0.0,0,0,3,0,0,0,0,26.429
102036,Sant'Onofrio,0.0,0.0,0.0,0,0,6,0,0,0,1,25.69
102037,Serra San Bruno,0.0,0.0,27.833,3,5,15,8,1,10,1,39.51
102038,Simbario,0.0,0.0,1.169,0,0,1,2,0,0,0,33.035
102039,Sorianello,0.0,0.0,2.567,1,0,3,0,0,1,0,34.617
102040,Soriano Calabro,0.0,0.0,0.0,1,0,4,0,0,5,0,32.511
102041,Spadola,0.0,0.0,4.226,0,0,4,0,0,0,0,36.566
102042,Spilinga,0.0,0.0,0.0,0,0,9,0,0,0,0,42.99
102043,Stefanaconi,0.0,0.0,0.0,0,1,9,0,0,0,0,28.252
102044,Tropea,5.033,0.0,0.0,4,6,30,2,0,22,14,40.454
102045,Vallelonga,0.0,0.0,0.0,0,0,3,0,0,0,0,29.055
102046,Vazzano,0.0,0.0,0.0,0,0,6,0,0,0,0,29.522
102047,Vibo Valentia,5.234,0.0,0.0,2,9,113,2,0,13,26,28.367
102048,Zaccanopoli,0.0,0.0,0.0,0,0,2,0,0,1,0,37.997
102049,Zambrone,4.353,0.0,0.0,0,1,78,3,0,2,6,33.764
102050,Zungri,0.0,0.0,0.0,1,0,3,0,0,2,0,36.911
103001,Antrona Schieranco,0.0,0.0,65.78,3,5,5,73,0,0,7,65.926
103002,Anzola d'Ossola,0.0,0.0,0.0,0,4,5,4,0,1,0,48.226
103003,Arizzano,0.0,0.0,0.0,0,8,23,1,0,0,2,37.828
103004,Arola,0.0,0.0,0.0,0,5,2,3,0,0,0,36.114
103005,Aurano,0.0,0.0,10.912,0,2,0,13,0,0,1,45.283
103006,Baceno,0.0,1.477,56.232,2,15,21,39,0,4,10,83.844
103007,Bannio Anzino,0.0,0.0,0.124,1,4,3,17,0,1,1,58.379
103008,Baveno,0.0,6.909,0.315,3,17,44,12,0,7,8,36.504
103009,Bee,0.0,0.0,0.0,0,5,6,1,0,0,3,39.388
103010,Belgirate,0.0,3.223,0.0,1,5,21,0,0,2,2,26.526
103011,Beura-Cardezza,0.0,0.0,3.993,1,9,8,12,0,0,12,56.892
103012,Bognanco,0.0,0.171,0.005,0,38,3,42,0,0,14,69.924
103013,Brovello-Carpugnino,0.0,0.0,0.0,0,8,14,2,0,0,3,28.783
103014,Calasca-Castiglione,0.0,0.0,0.184,1,3,1,29,0,0,9,58.806
103015,Cambiasca,0.0,0.0,0.077,0,4,2,0,0,0,0,40.269
103016,Cannero Riviera,0.0,4.558,0.0,3,13,29,6,0,3,6,42.875
103017,Cannobio,0.0,12.681,0.0,0,68,55,37,0,17,31,48.902
103018,Caprezzo,0.0,0.0,7.007,0,2,1,7,0,0,0,42.525
103019,Casale Corte Cerro,0.0,0.0,0.0,1,5,14,11,0,1,4,40.845
103021,Ceppo Morelli,0.0,0.0,0.097,0,0,1,12,0,0,4,59.211
103022,Cesara,0.0,0.0,0.0,0,6,6,2,0,0,2,36.535
103023,Cossogno,0.0,1.552,45.502,1,11,3,32,0,1,1,47.372
103024,Craveggia,0.0,0.861,0.0,0,31,14,23,0,1,5,62.877
103025,Crevoladossola,0.0,0.0,0.0,0,3,17,7,0,3,19,68.81
103026,Crodo,0.0,0.542,10.432,3,18,22,17,0,0,10,75.862
103028,Domodossola,0.0,0.0,0.262,5,9,64,16,0,14,19,65.89
103029,Druogno,0.0,0.0,0.072,1,4,6,14,2,4,22,60.834
103031,Formazza,0.0,8.956,0.086,1,15,73,53,0,1,11,88.984
103032,Germagno,0.0,0.0,0.0,0,0,2,1,0,0,0,39.897
103033,Ghiffa,0.0,5.518,1.733,2,8,50,6,0,2,19,37.411
103034,Gignese,0.0,0.0,0.0,1,12,38,5,0,1,2,31.428
103035,Gravellona Toce,0.0,0.0,0.103,1,3,15,4,0,5,10,39.092
103036,Gurro,0.0,0.0,0.343,2,17,2,8,0,0,1,51.987
103037,Intragna,0.0,0.0,3.329,0,2,0,9,0,0,1,43.874
103038,Loreglia,0.0,0.0,0.0,0,0,0,4,0,0,1,42.77
103039,Macugnaga,0.0,1.553,0.179,4,3,43,58,0,6,13,51.428
103040,Madonna del Sasso,0.0,0.0,0.0,1,14,5,6,0,1,0,34.58
103041,Malesco,0.0,0.381,18.335,2,34,9,30,0,1,8,54.658
103042,Masera,0.0,0.528,0.0,1,4,6,6,0,0,3,63.947
103043,Massiola,0.0,0.0,0.0,0,0,0,4,0,0,1,46.143
103044,Mergozzo,0.0,0.0,6.411,3,6,25,14,0,10,9,44.434
103045,Miazzina,0.0,0.0,15.661,0,11,5,15,0,0,0,45.755
103046,Montecrestese,0.0,3.311,0.0,0,9,8,17,0,2,2,70.063
103047,Montescheno,0.0,0.0,0.0,0,1,1,31,0,0,1,64.754
103048,Nonio,0.0,3.003,0.0,0,7,4,3,0,0,2,37.423
103049,Oggebbio,0.0,4.406,0.0,0,6,31,12,0,2,5,41.014
103050,Omegna,0.0,6.602,0.0,3,18,79,16,0,13,13,35.875
103051,Ornavasso,0.0,0.0,2.109,1,10,32,9,0,4,4,45.343
103052,Pallanzeno,0.0,0.0,0.167,0,0,4,13,0,0,4,58.856
103053,Piedimulera,0.0,0.0,0.0,1,1,4,6,0,0,6,57.364
103054,Pieve Vergonte,0.0,0.0,0.047,0,6,15,10,0,1,11,52.658
103055,Premeno,0.0,0.0,0.251,0,6,13,5,0,1,2,40.397
103056,Premia,0.0,5.577,0.12,4,25,13,41,0,2,17,80.241
103057,Premosello-Chiovenda,0.0,0.0,15.943,3,16,23,11,0,0,6,51.384
103058,Quarna Sopra,0.0,0.0,0.0,0,2,2,3,0,0,0,40.307
103059,Quarna Sotto,0.0,0.0,0.0,1,3,3,8,0,0,0,41.316
103060,Re,0.0,0.0,0.0,0,0,2,12,0,2,9,58.952
103061,San Bernardino Verbano,0.0,1.566,14.812,0,9,13,20,0,0,1,45.155
103062,Santa Maria Maggiore,0.0,2.086,4.183,4,0,19,23,1,5,9,62.933
